Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v;;;;
Santiago;131219;0;54,6041;30,4965;0,277777;4,18802;9,94014;21,7229;81,75;14,0083;1,31108;;;;
Santiago;131220;0;57,875;28,875;0,307869;4,77231;10,149;20,7834;80,6666;14,5;0,967236;;;;
Santiago;131221;0;58,1666;31,743;0,321257;5,55372;11,1091;22,4241;85,0833;13,3917;0,787818;;;;
Santiago;131222;0;47,6458;23,0417;0,287704;2,65766;7,84658;20,5635;75;15,6167;0,318634;;;;
Santiago;131223;0;58,7916;26,7632;0,342009;5,67953;11,4888;23,7531;74,6666;16,1417;0,77348;;;;
Santiago;131224;0;57,9791;33,5253;0,346941;4,39852;9,13991;19,5638;74,3333;16,8333;0,853716;;;;
Santiago;131225;0;37,4375;25,6778;0,307483;1,00932;3,96772;24,1806;83,0833;14,4667;1,28118;;;;
Santiago;131226;0;48,0625;22,118;0,325194;4,74963;8,5386;21,5661;79;15,1;1,1459;;;;
Santiago;131227;0;59,625;20,125;0,352882;6,59504;10,6447;24,1895;50,5833;18,5583;0,191122;;;;
Santiago;131228;0;65,3541;23,2188;0,393013;6,56175;12,942;29,7696;44,75;19,8667;0,891031;;;;
Santiago;131229;0;63,2708;22,1597;0,374181;4,6031;10,641;27,1196;45,0833;18,3667;0,0954189;;;;
Santiago;131230;0;52,4583;14,9861;0,298739;3,81629;7,2196;16,4377;49,8333;19,9;0,7243;;;;
Santiago;131231;0;56,5625;;0,346036;6,27464;9,24702;19,4431;54;17,9583;0,396461;;;;
Santiago;140101;0;42,3958;;0,875558;2,47867;5,28347;18,3491;44,75;15,5833;0,848402;;;;
Santiago;140102;0;53,0208;;0,790119;4,31473;7,33363;17,8002;57,6667;15,75;0,825544;;;;
Santiago;140103;0;75,125;;0,632597;5,71358;15,092;23,5167;45,3333;16,775;1,13981;;;;
Santiago;140104;0;159,333;;0,712088;15,7623;20,1509;47,4663;30;18,6583;0,373476;;;;
Santiago;140105;0;114;;0,628748;2,6255;14,8665;30,9359;43,9167;19,4167;0,132528;;;;
Santiago;140106;0;86,2916;;0,377662;5,31576;13,9844;30,9233;56,5833;18,4833;0,632858;;;;
Santiago;140107;0;90,2083;;0,408217;8,49765;16,4979;34,55;52,5;19,0416;0,11515;;;;
Santiago;140108;0;150,938;;0,623116;8,39516;16,3456;31,6461;45,9167;19,6667;0,330482;;;;
Santiago;140109;0;77,9166;34,1667;0,400926;5,04371;12,1919;25,6438;74;15,375;0,299491;;;;
Santiago;140110;0;79,9791;29,5417;0,367476;9,18671;13,8366;26,049;46,4167;17,6833;0,15445;;;;
Santiago;140111;0;85,8333;29,0833;0,374571;7,85598;15,8205;30,5305;49,1667;18,275;0,384253;;;;
Santiago;140112;0;96,9166;20,9167;0,288452;5,87354;13,2374;24,6823;34,5833;18,2167;0,308016;;;;
Santiago;140113;0;71,0416;16,1042;0,202743;6,78401;9,68527;18,6307;66,6666;15,875;1,38098;;;;
Santiago;140114;0;69,4166;17,0417;0,28037;11,1458;13,6953;21,743;68,75;16,7;0,806472;;;;
Santiago;140115;0;77,0435;20,4565;0,314721;7,98166;14,9372;24,1213;60,4167;19,8083;0,187981;;;;
Santiago;140116;0;52,4166;14,3958;0,235879;3,35652;8,88918;19,0808;68,1666;18,6083;1,10198;;;;
Santiago;140117;0;43,8958;11,3958;0,201819;2,71671;7,044;18,5471;68,8333;17,9833;1,72806;;;;
Santiago;140118;0;44,5625;12,9583;0,264313;4,81624;8,77383;15,9398;63,5;17,575;1,48274;;;;
Santiago;140119;0;34,0416;10,4375;0,222801;2,71173;4,82014;14,7004;60,9167;19,0833;1,17675;;;;
Santiago;140120;0;43,1875;11,6042;0,17356;5,77579;6,24087;15,0971;70,9166;15,8333;1,06308;;;;
Santiago;140121;0;45,5652;10,9375;0,236284;5,94916;9,07214;16,8428;66,8333;14,925;0,874775;;;;
Santiago;140122;0;42,7708;10,4792;0,210942;6,96136;7,93687;15,8694;55,0833;16,7167;0,753409;;;;
Santiago;140123;0;36,4583;8,64583;0,138414;3,27062;5,7831;14,1054;58,75;16,4083;0,715527;;;;
Santiago;140124;0;41,9166;9,14583;0,219785;4,72357;7,98254;19,7945;74,0833;15,525;1,5294;;;;
Santiago;140125;0;50,4583;12,4167;0,259505;7,03262;8,74693;23,8526;43,6667;16,7167;0,548515;;;;
Santiago;140126;0;43,413;15,1875;0,15565;1,90086;5,62332;24,3271;47,8333;16,825;0,64175;;;;
Santiago;140127;0;42,2708;12,875;0,10876;2,10206;5,87873;19,918;65,25;14,4417;1,30531;;;;
Santiago;140128;0;46,625;12,5625;0,220947;6,14331;9,5713;22,1461;72;14,1917;1,15861;;;;
Santiago;140129;0;62,9791;14,9583;0,309058;8,75668;15,2686;26,2249;60,3333;17,9583;0,120618;;;;
Santiago;140130;0;72,0416;16,625;0,324166;13,2187;15,2468;22,0408;47,9167;19,6167;0,350861;;;;
Santiago;140131;0;56,8125;17,75;0,308581;8,98253;12,1261;18,7278;57,9167;18,7583;0,709336;;;;
Santiago;140201;0;42,8695;17,5435;0,283593;4,96794;8,25076;17,3914;56,75;19,2417;0,642575;;;;
Santiago;140202;0;30,6042;12,9048;0,169848;2,35345;6,20595;19,2735;41,8333;15,6;1,04806;;;;
Santiago;140203;0;37,125;10,5;0,142717;5,48327;8,90222;17,277;55,3333;14,9417;0,835843;;;;
Santiago;140204;0;53;16;0,188652;8,39436;9,35237;16,158;54,0833;16,3333;0,0661237;;;;
Santiago;140205;0;36,375;11,6667;0,161804;6,27951;8,55887;13,6541;68,5;13,7917;0,657609;;;;
Santiago;140206;0;49,5416;12,1667;0,211727;8,62436;10,742;18,278;61,75;16,3833;0,701116;;;;
Santiago;140207;0;52,6666;18,6667;0,197253;8,2245;11,9353;23,7258;45,4167;15,9;0,418252;;;;
Santiago;140208;0;46,3541;14,1875;0,269579;5,29521;9,45607;22,9049;43,8333;15,6;0,47234;;;;
Santiago;140209;0;38,0625;12,5833;0,199436;2,83635;6,64078;25,7317;58,5;17,2833;0,402021;;;;
Santiago;140210;0;56,3125;14,8542;0,249401;7,57975;10,4917;21,131;59,5833;18,325;0,80037;;;;
Santiago;140211;0;52,5625;14,4583;0,28172;7,86137;10,1751;22,944;80,9166;13,9167;1,35423;;;;
Santiago;140212;0;64,5833;17,2917;0,266735;9,19981;13,4251;26,3342;57,9167;18,4583;0,611407;;;;
Santiago;140213;0;80,6875;19,7083;0,333147;13,3163;14,4014;20,7109;54,5;18,675;0,542289;;;;
Santiago;140214;0;58,3333;15,6458;0,197243;2,82568;7,57165;23,2608;82,1666;13,3;1,67537;;;;
Santiago;140215;0;37,25;10,6042;0,160529;1,34609;7,29391;19,0866;75,1666;13,5667;0,977632;;;;
Santiago;140216;0;36,0833;11,25;0,199554;2,26673;7,13305;23,7542;67,75;14,1;0,708633;;;;
Santiago;140217;0;57,4166;15,9583;0,280067;13,7328;12,1029;22,9914;68,0833;16,4667;0,0413671;;;;
Santiago;140218;0;55,0625;16,4167;0,320937;6,42202;12,149;23,7553;69,75;16,5417;0,825766;;;;
Santiago;140219;0;60,9166;16,25;0,326623;9,41341;13,2243;25,632;71,75;16,0583;0,631115;;;;
Santiago;140220;0;60,625;14,1042;0,266726;9,48531;12,1942;24,5956;66,75;17,3083;0,28475;;;;
Santiago;140221;0;66,8541;15,4583;0,279649;11,3162;15,5708;21,9927;44,3333;18,1;0,237427;;;;
Santiago;140222;0;71,1666;19,6667;0,360488;12,4616;15,0436;28,922;43,8333;17,5;0,24308;;;;
Santiago;140223;0;54,5833;15,0417;0,198162;5,47367;8,42203;24,2832;37,25;16,3417;0,173198;;;;
Santiago;140224;0;52,1458;14,4583;0,160517;5,49193;8,01724;17,8923;81,4166;11,4;1,36968;;;;
Santiago;140225;0;58;13,5625;0,302664;5,31814;11,8763;20,5828;67,4166;14,0333;0,917582;;;;
Santiago;140226;0;66,5416;14,8125;0,374795;22,9179;18,7823;22,8884;66,4166;15,4083;0,311858;;;;
Santiago;140227;0;79,9791;16,5833;0,338211;13,3586;15,6405;25,4763;52,3333;17,4917;0,0128819;;;;
Santiago;140228;0;69,2916;15,1875;0,302583;9,02872;13,2202;23,0866;62,4167;13,7;1,20828;;;;
Santiago;140301;0;44,875;11,6458;0,205971;8,22849;7,4138;18,0433;66,4166;13,525;1,21491;;;;
Santiago;140302;0;37,8541;11,25;0,200219;4,57491;5,51862;21,4129;75,1666;13,15;1,24228;;;;
Santiago;140303;0;48,6666;12,3958;0,218574;10,1622;10,5311;18,1413;70,8333;14,7417;0,626722;;;;
Santiago;140304;0;65,5208;14,2708;0,282643;12,9123;11,3935;21,157;70,8333;14,925;0,738433;;;;
Santiago;140305;0;69,3541;14,7083;0,274089;16,9812;12,8681;25,1129;66,5833;15,5833;0,617459;;;;
Santiago;140306;0;72,8958;16,125;0,295813;12,7417;14,7871;23,5489;58,75;17,05;1,18815;;;;
Santiago;140307;0;91,2708;20,6875;0,4427;23,8037;21,1417;25,2401;50,5;17,0917;0,146229;;;;
Santiago;140308;0;67,1052;19,4474;0,714131;9,9825;13,0057;32,5291;45,75;17,7917;0,356795;;;;
Santiago;140309;0;41,1041;10,0208;0,199378;4,79083;7,2453;18,7741;50,25;17,1583;1,0827;;;;
Santiago;140310;0;62,6956;8,6739;0,235695;8,02039;11,5132;17,7908;59,25;17,375;0,310284;;;;
Santiago;140311;0;85,6041;15,9583;0,301096;26,8928;17,598;21,1857;41,6667;13,45;0,185627;;;;
Santiago;140312;0;72,7083;15,7917;0,395301;26,4052;14,676;23,4094;54,25;15,9917;0,446422;;;;
Santiago;140313;0;65,3333;13,125;0,248985;14,5178;10,819;18,0767;58,5;16,4917;0,669466;;;;
Santiago;140314;0;60,9375;13,7917;0,233288;6,91523;9,83041;18,8225;81,75;11,725;1,75674;;;;
Santiago;140315;0;65,9583;16,25;0,425105;17,2645;13,0847;20,5494;72,1666;13,375;0,572762;;;;
Santiago;140316;0;50,125;11,7083;0,318143;10,6567;11,18;18,3534;57,6667;13,4833;0,294191;;;;
Santiago;140317;0;65,5416;12,5208;0,327425;19,1428;15,0091;19,7701;50,3333;15,4167;0,387347;;;;
Santiago;140318;0;61,6944;;0,314043;14,2148;13,264;19,437;55,3333;15,55;0,444035;;;;
Santiago;140319;0;76,7708;18,0625;0,325248;18,3603;15,366;21,8324;56,25;13,9417;0,527247;;;;
Santiago;140320;0;83,6458;22,9375;0,427563;26,642;19,005;25,4706;69,75;14,8;0,0748309;;;;
Santiago;140321;0;102,854;28,75;0,562859;28,7258;24,3237;22,7581;55,4167;16,2;0,0756137;;;;
Santiago;140322;0;110,583;28,4583;0,650913;27,558;22,9263;29,7508;56,3333;16,5417;0,385853;;;;
Santiago;140323;0;90,375;24,6042;0,505624;10,2783;15,1571;26,3744;62,6667;15,0833;0,0902735;;;;
Santiago;140324;0;119,792;28,3542;0,50933;24,9239;18,8861;22,8711;78,9166;13,1417;0,252364;;;;
Santiago;140325;0;105,938;26,5;0,486835;20,4987;18,9938;24,1461;76,5;13,4583;0,156851;;;;
Santiago;140326;0;98,4166;23,5417;0,301412;12,6651;12,8295;20,9782;59,0833;13,65;0,885142;;;;
Santiago;140327;0;130,229;21,2292;0,373643;10,6335;14,6048;17,8992;83,4166;10,3917;0,795844;;;;
Santiago;140328;0;140,125;24,1042;0,499208;;17,9271;19,4566;81,75;10,3333;0,434357;;;;
Santiago;140329;0;112,583;21,0625;0,331307;;12,3715;17,6398;84,8333;10,1333;0,718151;;;;
Santiago;140330;0;76,0833;10,5833;0,250096;;7,62047;17,8911;68,9166;13,2;1,10088;;;;
Santiago;140331;0;136,917;15,7292;0,525158;;17,3148;11,167;61,3333;10,5583;0,955739;;;;
Santiago;140401;0;103,958;21,1458;0,653518;;20,6771;;71,4166;10,7417;0,23813;;;;
Santiago;140402;0;87,2083;16,4792;0,372055;;17,8761;;65,4166;12,7917;0,125898;;;;
Santiago;140403;0;87,9375;18,8958;0,525436;;;;69,8333;11,0167;0,704718;;;;
Santiago;140404;0;90,3333;25;0,54877;;;;75,8333;10,7;0,621052;;;;
Santiago;140405;0;91,7083;29,5417;;;;;72,3333;10,5333;0,159458;;;;
Santiago;140406;0;45,3125;20,375;0,2844;;7,92435;;80,3333;9,42499;0,78028;;;;
Santiago;140407;0;45,8958;12,625;0,330519;;14,836;;76,4166;9,33333;0,849048;;;;
Santiago;140408;0;90,3125;16,125;0,55241;36,6719;23,3457;;70,5833;9,42499;0,831746;;;;
Santiago;140409;0;96,5625;22,125;0,659379;56,7339;28,1807;;52,5;11,3917;0,444338;;;;
Santiago;140410;0;65,3958;16,8333;0,284094;8,54469;15,4164;;73,5;13,0833;1,07099;;;;
Santiago;140411;0;89,1041;23,7292;0,378831;16,3134;24,523;;62,5833;10,3583;0,324543;;;;
Santiago;140412;0;131,125;28,9792;0,913086;59,5427;24,9247;;69,0833;8,39998;0,0808549;;;;
Santiago;140413;0;97,6041;25,7708;0,972883;55,7274;23,4509;;54,8333;8,85832;0,346136;;;;
Santiago;140414;0;111,958;27,0208;0,941724;74,1068;36,4683;;37,3333;12,5083;0,372192;;;;
Santiago;140415;0;117,708;29,5;0,901957;66,9514;28,6022;;48,1667;13,3;0,211896;;;;
Santiago;140416;0;65,25;18,5417;0,42257;12,4622;19,452;;75,6666;12,9167;0,389769;;;;
Santiago;140417;0;110,958;28,6875;0,559391;30,0406;29,5201;;65,3333;11,9167;0,345209;;;;
Santiago;140418;0;111,292;31,5;0,995673;62,4246;29,5512;;62,9167;8,67499;0,289641;;;;
Santiago;140419;0;87,3958;26,5625;0,920403;46,6083;26,2936;;51,8333;7,63332;0,35895;;;;
Santiago;140420;0;72,3958;20,3125;0,670048;29,1991;22,9269;;47,5833;10,4417;0,494651;;;;
Santiago;140421;0;111,812;25,2708;0,797826;62,3818;29,3113;;50,25;10,6083;0,324401;;;;
Santiago;140422;0;147,271;33,125;0,880579;61,3789;36,8974;;58,8333;10,0583;0,219973;;;;
Santiago;140423;0;129,292;40,5833;0,948272;62,1169;33,4528;;64,0833;12,05;0,0387066;;;;
Santiago;140424;0;124,292;42,8333;0,669828;41,7157;30,4564;;85,1666;9,09998;0,517342;;;;
Santiago;140425;0;116,333;43,8958;0,74243;52,6471;30,0986;10,5647;86;8,84998;0,266744;;;;
Santiago;140426;0;47,8541;22,4583;0,740837;4,94445;16,7008;8,108;88;8,64998;1,07926;;;;
Santiago;140427;0;60,8541;22,8125;0,589239;10,0802;15,906;14,6358;73,5;10,325;0,839685;;;;
Santiago;140428;0;91,1458;30,4792;1,08485;42,1188;29,0178;10,3293;80,1666;7,63332;0,152133;;;;
Santiago;140429;0;118,667;35,7083;0,885462;44,7611;29,5751;11,2986;68,0833;9,68332;0,450518;;;;
Santiago;140430;0;114,042;35,5;1,1691;48,9883;29,7464;10,994;69,5;8,31665;0,115265;;;;
Santiago;140501;0;68,2291;26,3542;0,770807;13,6473;25,4904;3,17031;62,1667;10,775;0,489231;;;;
Santiago;140502;0;99,2291;31,5;1,22438;99,2489;27,3824;2,10638;76,0833;11,0333;1,32093;;;;
Santiago;140503;0;34,8333;14,8333;0,292977;20,8669;13,1044;8,93883;77,8333;11,1417;0,860617;;;;
Santiago;140504;0;50,6522;17,3958;0,504432;34,1613;12,9578;11,0701;81,6666;10,9833;0,24608;;;;
Santiago;140505;0;70,9791;23,0417;0,379868;41,9562;19,1557;3,32032;80,8333;13,4417;0,553171;;;;
Santiago;140506;0;111,333;36,75;0,9209;76,6667;28,7087;8,48534;87,1666;12,2417;0,0745562;;;;
Santiago;140507;0;92;28,0833;0,674842;69,172;26,3869;8,14462;76,4166;12,5583;0,28937;;;;
Santiago;140508;0;101,979;30,2292;0,719462;59,7729;28,7259;10,7629;65,0833;11,7333;0,418183;;;;
Santiago;140509;0;67,3043;23,8333;0,474218;35,2282;16,0463;5,40317;86,75;11,675;0,201347;;;;
Santiago;140510;0;46,9166;22,0625;0,20134;8,13986;16,9225;2,38448;89;11,1583;0,872854;;;;
Santiago;140511;0;44,5;23,875;0,297183;2,8151;7,66197;7,36833;80;11,8167;0,98826;;;;
Santiago;140512;0;92,4375;35,8125;0,516894;37,3126;22,8079;7,58487;68,0833;11,5417;0,986913;;;;
Santiago;140513;0;107,917;39,6042;0,861386;67,9492;31,2727;9,4427;85,4166;7,99165;0,311892;;;;
Santiago;140514;0;87,6666;31,7083;0,431031;33,0719;22,3085;8,11032;67,8333;11,9083;0,342606;;;;
Santiago;140515;0;98,9166;28;0,673576;68,447;26,8968;8,34572;74,4166;10,9833;0,466986;;;;
Santiago;140516;0;92,9375;29,9167;0,794385;72,795;23,4415;9,02884;80,1666;11,2583;0,0903323;;;;
Santiago;140517;0;140,646;50,9583;1,41844;96,4309;36,4656;5,23586;87,3333;8,16666;0,0983984;;;;
Santiago;140518;0;115,333;43,3333;1,24898;72,8846;26,8575;11,6933;67,5;13,1333;0,651522;;;;
Santiago;140519;0;102,438;28,7292;1,02019;96,9698;29,5579;5,74474;52,1667;8,44165;0,52634;;;;
Santiago;140520;0;64,375;21,1875;0,398266;37,014;16,4613;4,27116;83,3333;8,49165;0,166954;;;;
Santiago;140521;0;14,6667;7,97917;0,129304;7,604;8,49493;7,73988;82,6666;8,38332;0,598244;;;;
Santiago;140522;0;48,4375;17,3125;0,577587;46,0968;19,3739;5,34747;91;4,99167;0,181006;;;;
Santiago;140523;0;86,7708;27,9792;1,01297;111,247;27,5312;5,58664;80,75;4,81666;0,158564;;;;
Santiago;140524;0;78,2916;33,9375;1,05828;82,572;21,4993;6,62865;70,5833;5,25832;0,576503;;;;
Santiago;140525;0;75,1875;40,4583;0,871678;48,252;16,5425;6,73596;88,9166;4,89999;0,575708;;;;
Santiago;140526;0;89,5;36,0208;1,21809;107,747;32,4223;6,28939;87,3333;3,91666;0,196817;;;;
Santiago;140527;0;151,354;51,875;1,95863;149,9;45,5762;4,45464;69,4166;5,93333;0,533832;;;;
Santiago;140528;0;83,5;28,4167;0,77176;78,1356;28,2578;8,20377;50,6667;8,34166;0,602746;;;;
Santiago;140529;0;49,0625;19,4565;0,289544;22,7097;17,5967;6,56979;76,5833;8,51665;1,21474;;;;
Santiago;140530;0;66,9166;26,0625;0,670119;59,0223;17,2723;5,66743;86,4166;7,1;0,230233;;;;
Santiago;140531;0;96,2916;36,7708;1,07929;76,2632;19,7096;7,141;84,75;7,09166;0,527093;;;;
Santiago;140601;0;111;43,9583;1,51719;85,5122;25,3057;8,91806;86,9166;5,23333;0,418495;;;;
Santiago;140602;0;138,312;49,9375;1,49176;116,711;36,0226;2,11446;79,5;5,23333;0,302624;;;;
Santiago;140603;0;91,6041;39;1,21933;108,546;27,8257;4,78993;76,4166;6,05;0,307175;;;;
Santiago;140604;0;29;9,79167;0,372577;22,5;13,8439;9,73851;88;3,94167;1,89309;;;;
Santiago;140605;0;54,2083;19,0833;0,460313;34,3628;19,5838;4,91967;83,1666;5,69166;0,252247;;;;
Santiago;140606;0;64,5833;25,7917;0,706619;52,206;17,3639;7,05099;76,5833;4,61665;0,366509;;;;
Santiago;140607;0;18,5833;13,3333;0,355072;20,2781;15,2666;4,65773;88,9166;3,25;0,951837;;;;
Santiago;140608;0;26,625;19,4167;0,782384;41,3037;15,9704;3,8442;91;1,5;0,849798;;;;
Santiago;140609;0;93,75;36,1667;1,65012;144,814;30,2175;3,9746;92;3,63333;0,351003;;;;
Santiago;140610;0;93,1875;35,75;1,12234;101,667;23,3373;2,56533;85,6666;5,375;0,513696;;;;
Santiago;140611;0;64,4166;27,625;0,677911;55,2859;16,5852;2,48949;88,4166;7,05;0,778873;;;;
Santiago;140612;0;14,6875;10,6458;0,415082;33,548;15,2857;5,82782;92;5,48333;0,474596;;;;
Santiago;140613;0;100,438;49,6042;1,54726;123,434;29,0837;3,74728;91,3333;1,7;0,375006;;;;
Santiago;140614;0;163,792;72,1458;2,72492;172,05;39,9989;2,77221;81,8333;5,40833;0,168809;;;;
Santiago;140615;0;95,1875;38,0208;1,98885;124,151;28,9121;5,94784;80,8333;5,39165;0,385837;;;;
Santiago;140616;0;121,452;40,9167;1,63113;136,57;38,3642;4,27809;78,6666;6,98333;0,613881;;;;
Santiago;140617;0;130,688;40,5625;1,65622;156,076;42,0803;4,00115;75,75;7,7;0,745601;;;;
Santiago;140618;0;91,9583;30,8125;1,03427;107,445;34,3052;4,24694;67,4166;8,99998;0,595913;;;;
Santiago;140619;0;87,6458;40,3333;1,06757;101,708;21,7799;2,80798;88;7,41666;0,273973;;;;
Santiago;140620;0;64,6041;34,0417;0,614002;60,7063;26,6709;2,01931;94,1667;6,05833;0,639076;;;;
Santiago;140621;0;53,3125;29;0,490904;30,8814;20,2625;1,86521;92;5,51667;0,320609;;;;
Santiago;140622;0;90,1041;44,4583;1,20032;88,2812;24,2825;2,4918;86,4166;4,96666;0,189794;;;;
Santiago;140623;0;92,9791;41,4583;1,46699;113,49;29,2761;3,67227;87,25;5,59166;0,191126;;;;
Santiago;140624;0;105,771;41,8125;1,18645;129,099;32,2757;3,72535;73,6666;6,54166;0,112987;;;;
Santiago;140625;0;65,4583;30,9583;0,35074;32,1013;18,5963;1,90329;86,1666;5,1;0,18341;;;;
Santiago;140626;0;74,4791;37,2292;0,351371;27,239;16,9158;3,57649;85,25;5,83333;0,832578;;;;
Santiago;140627;0;122,125;57,7917;1,48056;147,328;37,0442;3,36417;90,6666;2,01667;0,085018;;;;
Santiago;140628;0;106,938;53,125;1,52437;122,324;36,5904;5,73435;81,5833;3,13333;0,506861;;;;
Santiago;140629;0;112,667;52,9375;1,91241;114,827;34,5691;7,22408;88,6666;3,125;0,593431;;;;
Santiago;140630;0;52,8541;31,6458;0,653193;42,2941;23,2739;1,67597;79,75;3,725;0,269075;;;;
Santiago;140701;0;81,9583;37,7916;0,648116;54,9547;29,3053;3,51303;84,1666;3,8;0,865057;;;;
Santiago;140702;0;57,1041;26,9773;0,763418;78,8955;23,2066;6,26516;80,6666;4,74165;0,945951;;;;
Santiago;140703;0;73,8958;28,9375;1,08445;106,913;24,3291;3,92152;90,25;3,575;0,125349;;;;
Santiago;140704;0;36,5;14,4348;0,164551;11,2639;13,9858;5,68199;85,8333;4,95;1,16129;;;;
Santiago;140705;0;37,1458;21,2083;0,205718;10,2612;14,2797;5,56819;80,3333;4,64999;0,903467;;;;
Santiago;140706;0;84,8958;38,875;1,38294;81,1906;23,927;6,41056;88,8333;2,31667;0,170553;;;;
Santiago;140707;0;124,583;38;1,68942;128,577;39,9038;3,66419;74,6666;2,99167;0,640585;;;;
Santiago;140708;0;110,917;37,7291;1,48006;158,686;42,2761;4,04961;63,75;5,90833;0,799483;;;;
Santiago;140709;0;141,104;50,9166;1,76838;167,756;52,184;3,82113;74,8333;5,625;0,559491;;;;
Santiago;140710;0;90,8125;39,2916;1,01193;104,639;36,4148;4,99814;63,6667;6,875;0,695658;;;;
Santiago;140711;0;67,9791;36,6875;0,298867;18,7142;26,075;1,78905;84,5833;5,80833;0,805751;;;;
Santiago;140712;0;102,312;43,3333;0,97191;72,3827;39,4446;4,01499;79,3333;5,6;0,660548;;;;
Santiago;140713;0;81,4375;36,625;1,39897;85,9572;30,4826;7,25639;71,9166;6;0,552635;;;;
Santiago;140714;0;37,8125;18,3333;0,23465;21,7263;17,8377;4,70537;76,8333;8,43332;0,677461;;;;
Santiago;140715;0;45,5625;15,5;0,526174;49,9591;26,5263;2,73926;82,25;6,70833;0,253968;;;;
Santiago;140716;0;61,5208;24,6042;0,544516;42,5255;24,1156;4,22731;81,5833;8,31665;0,327801;;;;
Santiago;140717;0;102,979;34,0833;1,21931;99,9952;30,1217;4,45464;82,4166;6,99165;0,21664;;;;
Santiago;140718;0;142,188;46,9791;1,75501;158,433;46,3191;4,06231;80,4166;7,85;1,02701;;;;
Santiago;140719;0;88,1666;30,6458;1,05767;87,2625;29,9784;6,00553;68,0833;8,89998;0,860858;;;;
Santiago;140720;0;28,55;18,3158;0,321276;9,42615;12,6242;3,54419;91,5833;5,66666;0,345336;;;;
Santiago;140721;0;46,75;24,8958;0,289128;18,2815;17,1362;2,60489;80,25;7,30833;0,474262;;;;
Santiago;140722;0;34,0625;16,1875;0,13638;5,88261;12,2912;3,82136;77,1666;7,25832;0,784776;;;;
Santiago;140723;0;40,5416;17,125;0,182525;10,2099;13,8075;7,28524;78,3333;4,475;1,11902;;;;
Santiago;140724;0;81,7708;30,3125;0,679111;55,6592;25,9807;4,31271;85,4166;1,31667;0,466492;;;;
Santiago;140725;0;114,646;45,6666;1,18779;107,124;30,8687;5,29948;71,5833;3,11666;0,242694;;;;
Santiago;140726;0;131,396;50,6666;1,29628;116,077;33,9453;2,80682;56;7,6;0,177204;;;;
Santiago;140727;0;70,8333;29,7292;0,537409;33,756;24,0201;7,06484;64,25;8,25832;0,126258;;;;
Santiago;140728;0;112,938;42,5625;1,21384;94,0869;35,0981;2,17216;51;11,575;0,881029;;;;
Santiago;140729;0;102,688;35,25;0,947494;81,4963;29,9054;5,89597;75,1666;10,1917;0,441665;;;;
Santiago;140730;0;77,0625;28,0208;0,797873;69,661;25,6515;2,05445;79,1666;10,7667;0,416027;;;;
Santiago;140731;0;122,646;44,7083;1,30304;153,996;31,7275;1,31667;81;10,5167;0,338849;;;;
Santiago;140801;0;116,083;44,6875;1,85598;172,719;39,4457;4,7616;86,0833;10,1083;0,351005;;;;
Santiago;140802;0;56,375;25,9167;0,572998;46,0399;13,23;5,46163;73,75;10,75;0,413002;;;;
Santiago;140803;0;34,1666;17,5;0,468081;28,8567;8,84459;8,98645;88,75;9,58333;0,397961;;;;
Santiago;140804;0;105,239;41,087;1,17018;129,628;32,8073;2,12946;83,0833;6,08333;0,35645;;;;
Santiago;140805;0;80,4583;37,9584;1,05319;97,3903;26,9244;6,59404;79,0833;6,84166;0,198117;;;;
Santiago;140806;0;35,8125;14,4167;;33,5887;17,7286;7,6118;73,3333;6,66666;0,696171;;;;
Santiago;140807;0;96,1666;41,7917;0,923588;111,179;30,5127;5,00738;87,25;2,725;0,576717;;;;
Santiago;140808;0;96,3333;44,1667;1,03902;88,9509;40,5155;4,88045;76,9166;4,81666;0,63658;;;;
Santiago;140809;0;69,3125;42,3334;0,700395;56,5457;19,4103;9,9762;83,75;6,45;0,0335995;;;;
Santiago;140810;0;44,9791;42,6667;0,30148;8,56081;15,2692;8,63649;91;4,98333;0,446463;;;;
Santiago;140811;0;45,0208;28,375;0,204265;7,92859;15,835;10,162;82;8,69165;0,523721;;;;
Santiago;140812;0;79,1956;31,9167;0,512563;55,0332;25,6849;6,8779;80,5833;4,93333;0,541639;;;;
Santiago;140813;0;155,688;58,3334;1,54795;129,613;44,6365;6,3644;65,9166;4,725;0,667411;;;;
Santiago;140814;0;94,75;38,7084;0,745578;69,4484;30,3763;7,07175;50,6667;7,725;0,906994;;;;
Santiago;140815;0;102,364;51,1251;0,786887;45,0392;27,4459;8,98615;90,5;5,68333;0,441835;;;;
Santiago;140816;0;140,792;72,0417;1,62042;95,3588;36,6179;14,5608;69,3333;9,00832;0,697344;;;;
Santiago;140817;0;107,75;41,7917;1,11853;68,3151;27,4521;16,7717;59,3333;11,2917;0,61867;;;;
Santiago;140818;0;82,625;24,5;0,507314;59,9911;29,4271;12,2852;47,75;12,8917;0,524376;;;;
Santiago;140819;0;44,4583;26,6667;0,13636;7,38608;16,7539;4,9566;81,9166;9,875;1,17486;;;;
Santiago;140820;0;61,9166;45,2501;0,197834;7,36231;23,0958;6,34132;85,5833;9,48332;0,806818;;;;
Santiago;140821;0;81,4166;49,3334;0,314368;13,2859;21,6957;6,20015;83,1666;9,25832;0,648705;;;;
