location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
808,"Indura","pm10",58,"µg/m³","2025-07-19T21:00:00Z","2025-07-19T17:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",58,"µg/m³","2025-07-19T22:00:00Z","2025-07-19T18:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",58,"µg/m³","2025-07-19T23:00:00Z","2025-07-19T19:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",58,"µg/m³","2025-07-20T00:00:00Z","2025-07-19T20:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",58,"µg/m³","2025-07-20T01:00:00Z","2025-07-19T21:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",58,"µg/m³","2025-07-20T02:00:00Z","2025-07-19T22:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",59,"µg/m³","2025-07-20T03:00:00Z","2025-07-19T23:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",61,"µg/m³","2025-07-20T04:00:00Z","2025-07-20T00:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",60,"µg/m³","2025-07-20T05:00:00Z","2025-07-20T01:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",59,"µg/m³","2025-07-20T06:00:00Z","2025-07-20T02:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",59,"µg/m³","2025-07-20T07:00:00Z","2025-07-20T03:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",59,"µg/m³","2025-07-20T08:00:00Z","2025-07-20T04:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",58,"µg/m³","2025-07-20T09:00:00Z","2025-07-20T05:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",57,"µg/m³","2025-07-20T10:00:00Z","2025-07-20T06:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",55,"µg/m³","2025-07-20T11:00:00Z","2025-07-20T07:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",55,"µg/m³","2025-07-20T12:00:00Z","2025-07-20T08:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",54,"µg/m³","2025-07-20T13:00:00Z","2025-07-20T09:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-20T14:00:00Z","2025-07-20T10:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",54,"µg/m³","2025-07-20T15:00:00Z","2025-07-20T11:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-20T16:00:00Z","2025-07-20T12:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-20T17:00:00Z","2025-07-20T13:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",52,"µg/m³","2025-07-20T18:00:00Z","2025-07-20T14:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",52,"µg/m³","2025-07-20T19:00:00Z","2025-07-20T15:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-20T20:00:00Z","2025-07-20T16:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-20T21:00:00Z","2025-07-20T17:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",52,"µg/m³","2025-07-20T22:00:00Z","2025-07-20T18:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-20T23:00:00Z","2025-07-20T19:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",56,"µg/m³","2025-07-21T00:00:00Z","2025-07-20T20:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",59,"µg/m³","2025-07-21T01:00:00Z","2025-07-20T21:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",61,"µg/m³","2025-07-21T02:00:00Z","2025-07-20T22:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",61,"µg/m³","2025-07-21T03:00:00Z","2025-07-20T23:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",57,"µg/m³","2025-07-21T04:00:00Z","2025-07-21T00:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",55,"µg/m³","2025-07-21T05:00:00Z","2025-07-21T01:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",52,"µg/m³","2025-07-21T06:00:00Z","2025-07-21T02:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",51,"µg/m³","2025-07-21T07:00:00Z","2025-07-21T03:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",50,"µg/m³","2025-07-21T08:00:00Z","2025-07-21T04:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-21T09:00:00Z","2025-07-21T05:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-21T10:00:00Z","2025-07-21T06:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-21T11:00:00Z","2025-07-21T07:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-21T12:00:00Z","2025-07-21T08:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-21T13:00:00Z","2025-07-21T09:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-21T14:00:00Z","2025-07-21T10:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-21T15:00:00Z","2025-07-21T11:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",47,"µg/m³","2025-07-21T16:00:00Z","2025-07-21T12:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-21T17:00:00Z","2025-07-21T13:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-21T18:00:00Z","2025-07-21T14:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-21T19:00:00Z","2025-07-21T15:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-21T20:00:00Z","2025-07-21T16:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",47,"µg/m³","2025-07-21T21:00:00Z","2025-07-21T17:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",47,"µg/m³","2025-07-21T22:00:00Z","2025-07-21T18:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",46,"µg/m³","2025-07-21T23:00:00Z","2025-07-21T19:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",43,"µg/m³","2025-07-22T00:00:00Z","2025-07-21T20:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",39,"µg/m³","2025-07-22T01:00:00Z","2025-07-21T21:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",37,"µg/m³","2025-07-22T02:00:00Z","2025-07-21T22:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",36,"µg/m³","2025-07-22T03:00:00Z","2025-07-21T23:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",35,"µg/m³","2025-07-22T04:00:00Z","2025-07-22T00:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",34,"µg/m³","2025-07-22T05:00:00Z","2025-07-22T01:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",34,"µg/m³","2025-07-22T06:00:00Z","2025-07-22T02:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",33,"µg/m³","2025-07-22T07:00:00Z","2025-07-22T03:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",33,"µg/m³","2025-07-22T08:00:00Z","2025-07-22T04:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",32,"µg/m³","2025-07-22T09:00:00Z","2025-07-22T05:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",31,"µg/m³","2025-07-22T10:00:00Z","2025-07-22T06:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",30,"µg/m³","2025-07-22T11:00:00Z","2025-07-22T07:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",30,"µg/m³","2025-07-22T12:00:00Z","2025-07-22T08:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-22T13:00:00Z","2025-07-22T09:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-22T14:00:00Z","2025-07-22T10:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-22T15:00:00Z","2025-07-22T11:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-22T16:00:00Z","2025-07-22T12:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-22T17:00:00Z","2025-07-22T13:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-22T18:00:00Z","2025-07-22T14:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-22T19:00:00Z","2025-07-22T15:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-22T20:00:00Z","2025-07-22T16:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",30,"µg/m³","2025-07-22T21:00:00Z","2025-07-22T17:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",30,"µg/m³","2025-07-22T22:00:00Z","2025-07-22T18:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",31,"µg/m³","2025-07-22T23:00:00Z","2025-07-22T19:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",32,"µg/m³","2025-07-23T00:00:00Z","2025-07-22T20:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",34,"µg/m³","2025-07-23T01:00:00Z","2025-07-22T21:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",38,"µg/m³","2025-07-23T02:00:00Z","2025-07-22T22:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",45,"µg/m³","2025-07-23T03:00:00Z","2025-07-22T23:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-23T04:00:00Z","2025-07-23T00:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-23T05:00:00Z","2025-07-23T01:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",51,"µg/m³","2025-07-23T06:00:00Z","2025-07-23T02:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",52,"µg/m³","2025-07-23T07:00:00Z","2025-07-23T03:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",54,"µg/m³","2025-07-23T08:00:00Z","2025-07-23T04:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",55,"µg/m³","2025-07-23T09:00:00Z","2025-07-23T05:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",56,"µg/m³","2025-07-23T10:00:00Z","2025-07-23T06:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",57,"µg/m³","2025-07-23T11:00:00Z","2025-07-23T07:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",59,"µg/m³","2025-07-23T12:00:00Z","2025-07-23T08:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",60,"µg/m³","2025-07-23T13:00:00Z","2025-07-23T09:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",64,"µg/m³","2025-07-23T14:00:00Z","2025-07-23T10:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",66,"µg/m³","2025-07-23T15:00:00Z","2025-07-23T11:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",68,"µg/m³","2025-07-23T16:00:00Z","2025-07-23T12:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",69,"µg/m³","2025-07-23T17:00:00Z","2025-07-23T13:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",69,"µg/m³","2025-07-23T18:00:00Z","2025-07-23T14:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",70,"µg/m³","2025-07-23T19:00:00Z","2025-07-23T15:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",71,"µg/m³","2025-07-23T20:00:00Z","2025-07-23T16:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",71,"µg/m³","2025-07-23T21:00:00Z","2025-07-23T17:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",71,"µg/m³","2025-07-23T22:00:00Z","2025-07-23T18:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",70,"µg/m³","2025-07-23T23:00:00Z","2025-07-23T19:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",70,"µg/m³","2025-07-24T00:00:00Z","2025-07-23T20:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",69,"µg/m³","2025-07-24T01:00:00Z","2025-07-23T21:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",65,"µg/m³","2025-07-24T02:00:00Z","2025-07-23T22:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",57,"µg/m³","2025-07-24T03:00:00Z","2025-07-23T23:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",53,"µg/m³","2025-07-24T04:00:00Z","2025-07-24T00:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",52,"µg/m³","2025-07-24T05:00:00Z","2025-07-24T01:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",50,"µg/m³","2025-07-24T06:00:00Z","2025-07-24T02:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",49,"µg/m³","2025-07-24T07:00:00Z","2025-07-24T03:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",48,"µg/m³","2025-07-24T08:00:00Z","2025-07-24T04:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",47,"µg/m³","2025-07-24T09:00:00Z","2025-07-24T05:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",47,"µg/m³","2025-07-24T10:00:00Z","2025-07-24T06:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",46,"µg/m³","2025-07-24T11:00:00Z","2025-07-24T07:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",45,"µg/m³","2025-07-24T12:00:00Z","2025-07-24T08:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",43,"µg/m³","2025-07-24T13:00:00Z","2025-07-24T09:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",41,"µg/m³","2025-07-24T14:00:00Z","2025-07-24T10:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",39,"µg/m³","2025-07-24T15:00:00Z","2025-07-24T11:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",37,"µg/m³","2025-07-24T16:00:00Z","2025-07-24T12:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",36,"µg/m³","2025-07-24T17:00:00Z","2025-07-24T13:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",35,"µg/m³","2025-07-24T18:00:00Z","2025-07-24T14:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",34,"µg/m³","2025-07-24T19:00:00Z","2025-07-24T15:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",33,"µg/m³","2025-07-24T20:00:00Z","2025-07-24T16:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",32,"µg/m³","2025-07-24T21:00:00Z","2025-07-24T17:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",31,"µg/m³","2025-07-24T22:00:00Z","2025-07-24T18:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",30,"µg/m³","2025-07-24T23:00:00Z","2025-07-24T19:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T00:00:00Z","2025-07-24T20:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T01:00:00Z","2025-07-24T21:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T02:00:00Z","2025-07-24T22:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T03:00:00Z","2025-07-24T23:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T04:00:00Z","2025-07-25T00:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T05:00:00Z","2025-07-25T01:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T06:00:00Z","2025-07-25T02:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T07:00:00Z","2025-07-25T03:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T08:00:00Z","2025-07-25T04:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T09:00:00Z","2025-07-25T05:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T10:00:00Z","2025-07-25T06:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T11:00:00Z","2025-07-25T07:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T12:00:00Z","2025-07-25T08:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",29,"µg/m³","2025-07-25T13:00:00Z","2025-07-25T09:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T14:00:00Z","2025-07-25T10:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T15:00:00Z","2025-07-25T11:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T16:00:00Z","2025-07-25T12:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T17:00:00Z","2025-07-25T13:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T18:00:00Z","2025-07-25T14:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
808,"Indura","pm10",28,"µg/m³","2025-07-25T19:00:00Z","2025-07-25T15:00:00-04:00","America/Santiago",-36.769803,-73.113708,,,,"Unknown Governmental Organization","Chile - SINCA"
